239,"SYND COPROP LA RESIDENCE PLACE D'ARMES",009381112,00938111200011,00011,1994-12-25,01,SAINT-DIZIER,52100
240,"SYND COPRO AU LOGIS FAMILIAL",009381203,00938120300018,00018,1994-12-25,01,JOINVILLE,52300
241,"SYND COPRO VOLTAIRE",009381278,00938127800010,00010,1994-12-25,01,CHAUMONT,52000
242,"SYND COPROP BEAUJEAN",009716564,00971656400019,00019,1994-12-25,01,TROYES,10000
243,"SYND COPRO DEMEURES MISSION UN",009716614,00971661400012,00012,1994-12-25,01,SAINT-ANDRE-LES-VERGERS,10120
244,"SYND COPRO 1 RUE PASTEUR",009716762,00971676200019,00019,1994-12-25,01,PONT-SAINTE-MARIE,10150
245,"SYND COPRO BLANQUI BOUCHOR",009716770,00971677000012,00012,1994-12-25,01,TROYES,10000
246,"SYND COPRO LES JARDINS",009717018,00971701800015,00015,1994-12-25,01,TROYES,10000
247,"SYND COPRO LECLERC BALTET",009717026,00971702600018,00018,1994-12-25,01,SAINT-ANDRE-LES-VERGERS,10120
248,"SYND COPRO 5 RUE DE GAULLE",009717141,00971714100015,00015,1994-12-25,01,TROYES,10000
249,"SYND COPRO RESIDENCE DES ARTS",009717299,00971729900011,00011,1994-12-25,01,TROYES,10000
250,"SYND COPRO LE VERGER DES NOELS",009717380,00971738000019,00019,1994-12-25,01,TROYES,10000
251,"SYND COPRO 69 AV PASTEUR",009717620,00971762000018,00018,1994-12-25,01,TROYES,10000
252,"SYND COPRO RUE PIERRE MURARD",009717703,00971770300012,00012,1994-12-25,01,TROYES,10000
253,"SYND COPROP LE TERTRE",009717943,00971794300014,00014,1994-12-25,01,TROYES,10000
254,"SYND COPRO LES SAPINS",009717950,00971795000019,00019,1994-12-25,01,SAINT-JULIEN-LES-VILLAS,10800
255,"SYND COPRO CLAIR LOGIS",009718073,00971807300019,00019,1994-12-25,01,SAINTE-SAVINE,10300
256,"SYND COPROP GROS RAISIN IERE PHASE",009718099,00971809900022,00022,1994-12-25,01,TROYES,10000
257,"SYND COPRO DUBOIS-ARGENCE",009718115,00971811500018,00018,1994-12-25,01,TROYES,10000
258,"SYND COPROP GROS RAISIN 2EME PHASE",009718149,00971814900025,00025,1994-12-25,01,TROYES,10000
259,"SYND COPRO DEMEURES MISSION DEUX",009718180,00971818000012,00012,1994-12-25,01,SAINT-ANDRE-LES-VERGERS,10120
260,"SYNDICAT DE COPROPRIETE RESIDENCE PREIZE",009718222,00971822200012,00012,1994-12-25,01,TROYES,10000
261,"SYND COPRO LE LYS",009718255,00971825500012,00012,1994-12-25,01,TROYES,10000
262,"SYND COPRO ANATOLE FRANCE",009718289,00971828900011,00011,1994-12-25,01,TROYES,10000
263,"SYND COPRO AU LABOUREUR",009718297,00971829700014,00014,1994-12-25,01,TROYES,10000
264,"SYND COPRO CHARBONNET",009718321,00971832100012,00012,1994-12-25,01,TROYES,10000
265,"SYND COPRO 54 BD GAMBETTTA",009718339,00971833900014,00014,1994-12-25,01,TROYES,10000
266,"SYND COPRO IMMEUBLE VOLTAIRE",009718370,00971837000019,00019,1994-12-25,01,TROYES,10000
267,"SYND COPRO 30 BD DANTON",009718404,00971840400016,00016,1994-12-25,01,TROYES,10000
268,"SYND COPRO IMMEUBLE ROSERAIE",009718438,00971843800014,00014,1994-12-25,01,TROYES,10000
269,"SYND COPRO 87-91 RUE DE PREIZE",009718495,00971849500014,00014,1994-12-25,01,TROYES,10000
270,"SYND COPRO IMMEUBLE PIERRE GAUTHIER",009718511,00971851100018,00018,1994-12-25,01,TROYES,10000
271,"SYND COPRO PASTEUR SAINT MARTIN",009718537,00971853700013,00013,1994-12-25,01,TROYES,10000
272,"SYND COPRO LOGIS DES NOELS",009718545,00971854500016,00016,1994-12-25,02,TROYES,10000
273,"SYND COPRO CLUB DES NOES",009718552,00971855200012,00012,1994-12-25,01,TROYES,10000
274,"SYND COPRO IMMEUBLE BD 14 JUILLET",009718941,00971894100017,00017,1994-12-25,01,TROYES,10000
275,"SYND COPRO LA PAIX ST ANTOINE",009718974,00971897400018,00018,1994-12-25,01,TROYES,10000
276,"SYND COPRO FOYER CHAMPENOIS GUESDE",009719014,00971901400012,00012,1994-12-25,01,TROYES,10000
277,"SYND COPRO EDOUARD VAILLANT",009719022,00971902200015,00015,1994-12-25,01,TROYES,10000
278,"SYND COPRO 1 BIS RUE COURTALON",009719071,00971907100012,00012,1994-12-25,01,TROYES,10000
279,"SYND COPRO 1 PL DE LA TOUR",009719089,00971908900014,00014,1994-12-25,01,TROYES,10000
280,"SYNDICAT DE COPROPRIETE 30 B V H",009719105,00971910500018,00018,1998-03-17,01,TROYES,10000
281,"SYND COPRO ROND POINT DE L'EUROPE",009719188,00971918800014,00014,1994-12-25,01,TROYES,10000
282,"SYND COPRO LOGIS DE PREIZE",009719238,00971923800017,00017,1994-12-25,01,TROYES,10000
283,"SYND COPRO IMMEUBLE PANORAMIC",009719287,00971928700014,00014,1994-12-25,01,"LA CHAPELLE-SAINT-LUC",10600
284,"SYND COPRO PANORAMA",009719295,00971929500017,00017,1994-12-25,01,TROYES,10000
285,"SYND COPRO 32 MAIL DES CHARMILLES",009719329,00971932900014,00014,1994-12-25,01,TROYES,10000
286,"SYND COPRO LE CHENE",009719337,00971933700017,00017,1994-12-25,01,TROYES,10000
287,"SYND COPRO 63 BD BLANQUI",009719527,00971952700013,00013,1994-12-25,01,TROYES,10000
288,"ASS. COPROPRIETE",009731712,00973171200015,00015,1994-12-25,01,RENNES,35700
289,"COPRO IM CRYSTAL",009733833,00973383300017,00017,1994-12-25,01,DINARD,35800
290,"COPRO IM GALLIC",009733841,00973384100010,00010,1994-12-25,01,DINARD,35800
291,"COPRO IM SAULES",009734005,00973400500011,00011,1994-12-25,01,DINARD,35800
292,"COPRO IM AV FRANC LIBRES",009734237,00973423700010,00010,1994-12-25,01,RENNES,35000
293,"COPRO IM CONCORDE",009734849,00973484900012,00012,1994-12-25,01,SAINT-MALO,35400
294,"COPRO IMM LE GALLION",009735952,00973595200013,00013,1994-12-25,01,DINARD,35800
295,"COPRO IM R DUGUESCLIN",009737123,00973712300019,00019,1994-12-25,01,RENNES,35000
296,"COPRO IM BD LIBERTE",009737180,00973718000019,00019,1994-12-25,01,RENNES,35000
297,"COPRO IM R CHARCOT",009739020,00973902000015,00015,1994-12-25,01,RENNES,35000
298,"ASS COPROPRIETE",009739061,00973906100019,00019,1994-12-25,01,RENNES,35700
299,"ASS COPROPRIETE",009739764,00973976400018,00018,1994-12-25,01,RENNES,35000
300,"ASS COPRO 19 & 21 RUE DE LA CROIX CARREE",009739772,00973977200011,00011,1994-12-25,01,RENNES,35700
301,"ASS COPROPRIETE",009739780,00973978000014,00014,1994-12-25,01,RENNES,35000
302,"COPRO IM R BALZAC",009739822,00973982200014,00014,1994-12-25,01,RENNES,35700
303,"COPRO IM AV LIBRES FRANCAIS",009740382,00974038200016,00016,1994-12-25,02,RENNES,35000
304,"COPRO IM AV BARTHOU",009740390,00974039000019,00019,1994-12-25,01,RENNES,35000
305,"COPRO IM AV BARTHOU",009740408,00974040800019,00019,1994-12-25,01,RENNES,35000
306,"COPRO IM AV BARTHOU",009740416,00974041600012,00012,1994-12-25,01,RENNES,35000
307,"ASS COPROPRIETE",009740424,00974042400016,00016,1994-12-25,01,RENNES,35000
308,"ASS COPROPRIETE",009740432,00974043200019,00019,1994-12-25,01,RENNES,35000
309,"ASS COPROPRIETE",009740440,00974044000012,00012,1994-12-25,01,RENNES,35000
310,"ASS COPROPRIETE",009740457,00974045700016,00016,1994-12-25,01,RENNES,35000
311,"COPROPRIETE IMPASSE DU COUEDIC",009740465,00974046500019,00019,1995-12-25,01,RENNES,35000
312,"COPRO IM AV JANVIER",009740473,00974047300013,00013,1994-12-25,01,RENNES,35000
313,"COPRO IM PL ST GERMAIN",009740481,00974048100016,00016,1994-12-25,01,RENNES,35000
314,"COPRO IM BD LIBERTE",009740523,00974052300015,00015,1994-12-25,01,RENNES,35000
315,"COPRO IM R MICHELET",009740531,00974053100018,00018,1994-12-25,01,RENNES,35700
316,"COPROPRIETE IMM. R ALMA ACACIAS",009740556,00974055600015,00015,1995-12-25,01,RENNES,35000
317,"COPROPRIETE IMMEUBLE R ST ALPHONSE",009740648,00974064800010,00010,1995-12-25,01,RENNES,35000
318,"ASS COPRO 2 & 4 R DE LA CROIX CARREE",009740655,00974065500015,00015,1995-12-25,01,RENNES,35700
319,"COPROPRIETE IMM. CASTEL ST MARTIN",009740663,00974066300019,00019,1995-12-25,01,RENNES,35000
320,"COPRO IM AV LIBRES FRANCAIS",009740671,00974067100012,00012,1994-12-25,01,RENNES,35000
321,"COPRO IM CHATEAU DE MAUREPA",009740697,00974069700017,00017,1994-12-25,01,RENNES,35700
322,"COPROPRIETE IMM. R BARBES",009740713,00974071300012,00012,1995-12-25,01,RENNES,35000
323,"COPRO IM AV BARTHOU",009740721,00974072100015,00015,1994-12-25,01,RENNES,35000
324,"COPRO IM AV BARTHOU",009740754,00974075400016,00016,1994-12-25,01,RENNES,35000
325,"COPRO IM SULLY",009740770,00974077000012,00012,1994-12-25,01,RENNES,35000
326,"COPRO IM AV LIBRES FRANCAIS",009740804,00974080400019,00019,1994-12-25,01,RENNES,35000
327,"COPRO IM R MARGUERITE",009740820,00974082000015,00015,1994-12-25,01,RENNES,35000
328,"COPRO IM TAMARIS",009740838,00974083800017,00017,1994-12-25,01,RENNES,35000
329,"ASS COPROPRIETE",009740861,00974086100019,00019,1994-12-25,01,RENNES,35000
330,"ASS. COPROPRIETE",009740879,00974087900011,00011,1994-12-25,01,RENNES,35700
331,"ASS COPROPRIETE",009740887,00974088700014,00014,1994-12-25,01,RENNES,35000
332,"ASS. COPROPRIETE",009740895,00974089500017,00017,1994-12-25,01,RENNES,35000
333,"COPRO IM RES SERRES",009740952,00974095200016,00016,1994-12-25,01,RENNES,35000
334,"ASS COPROPRIETE",009740960,00974096000019,00019,1994-12-25,01,RENNES,35000
335,"COPRO IM R DUVAL",009740986,00974098600014,00014,1994-12-25,01,RENNES,35000
336,"COPRO IM ARC JEANNE",009740994,00974099400018,00018,1994-12-25,01,RENNES,35000
337,"ASS COPROPRIETE",009741018,00974101800015,00015,1994-12-25,01,SAINT-JACQUES-DE-LA-LANDE,35136
338,"COPRO IM R JOFFRE",009741026,00974102600018,00018,1994-12-25,01,RENNES,35000
339,"ASS. COPROPRIETE",009741075,00974107500015,00015,1994-12-25,01,RENNES,35000
340,"COPRO IM AV BARTHOU",009741091,00974109100012,00012,1994-12-25,01,RENNES,35000
341,"COPRO IM AV BARTHOU",009741117,00974111700015,00015,1994-12-25,01,RENNES,35000
342,"ASS COPRO 9 & 11 RUE PAPU",009741125,00974112500018,00018,1994-12-25,01,RENNES,35000
343,"COPRO IM FLORIDE",009741158,00974115800019,00019,1994-12-25,01,RENNES,35700
344,"COPRO IM LOUISIANE",009741166,00974116600012,00012,1994-12-25,01,RENNES,35700
345,"COPRO IM R DESCARTES",009741208,00974120800012,00012,1994-12-25,01,RENNES,35000
346,"COPRO IM R SANTE GABRIEL",009741216,00974121600015,00015,1994-12-25,01,RENNES,35000
347,"COPRO IM R DUHAMEL",009741299,00974129900011,00011,1994-12-25,01,RENNES,35000
348,"COPRO IM BD LIBERTE",009741323,00974132300019,00019,1994-12-25,01,RENNES,35000
349,"COPRO IM BD TOUR D AUVERGNE",009741349,00974134900014,00014,1994-12-25,01,RENNES,35000
350,"ASS COPROPRIETE",009741364,00974136400013,00013,1994-12-25,01,RENNES,35700
351,"ASS COPROPRIETE",009741414,00974141400016,00016,1994-12-25,01,RENNES,35000
352,"ASS. COPROPRIETE",009741448,00974144800014,00014,1994-12-25,01,RENNES,35200
353,"ASS. COPROPRIETE",009741455,00974145500019,00019,1994-12-25,01,RENNES,35000
354,"COPRO IM MOULIN ST MARTIN",009741463,00974146300013,00013,1994-12-25,01,RENNES,35700
355,"COPRO IM BD LIBERTE",009741489,00974148900018,00018,1994-12-25,01,RENNES,35000
356,"ASS. COPROPRIETE",009742032,00974203200015,00015,1994-12-25,01,RENNES,35700
357,"ASS. COPROPRIETE",009742099,00974209900014,00014,1994-12-25,01,RENNES,35700
358,"ASS. COPROPRIETE",009742206,00974220600015,00015,1994-12-25,01,RENNES,35700
359,"COPRO IM R THABOR",009743170,00974317000012,00012,1994-12-25,01,RENNES,35000
360,"COPRO IM R ROHAN",009743873,00974387300011,00011,1994-12-25,01,RENNES,35000
361,"COPRO IM R CHATEAURENAULT",009743956,00974395600014,00014,1994-12-25,01,RENNES,35000
362,"COPRO IM R ESTREES",009743998,00974399800016,00016,1994-12-25,01,RENNES,35000
363,"COPRO IM BOURGEOIS FRANCS 8",009744046,00974404600013,00013,1994-12-25,01,RENNES,35000
364,"COPRO IM R MACE",009744053,00974405300019,00019,1994-12-25,01,RENNES,35700
365,"COPRO IM AV BARTHOU",009744103,00974410300012,00012,1994-12-25,01,RENNES,35000
366,"COPRO IM AV BRIAND",009744186,00974418600017,00017,1994-12-25,01,RENNES,35000
367,"COPRO IM R POULLAIN DUPARC",009744244,00974424400014,00014,1994-12-25,01,RENNES,35000
368,"COPRO IM R DUPARC POULLAIN",009744251,00974425100019,00019,1994-12-25,01,RENNES,35000
369,"COPRO IM GGE DUPARC POULLAI",009744269,00974426900011,00011,1994-12-25,01,RENNES,35000
370,"COPRO IM R FOUGERES",009744277,00974427700014,00014,1994-12-25,01,RENNES,35700
371,"ASS COPROPRIETE",009745902,00974590200016,00016,1994-12-25,01,RENNES,35200
372,"COPRO IM RES RICHEMONT",009745951,00974595100013,00013,1994-12-25,01,RENNES,35000
373,"COPRO IM BD SEVIGNE",009745985,00974598500011,00011,1994-12-25,01,RENNES,35700
374,"ASS COPROPRIETE",009745993,00974599300015,00015,1994-12-25,01,RENNES,35000
375,"COPRO IM RES LAENNEC",009747411,00974741100016,00016,1994-12-25,01,PACE,35740
376,"COPRO IM Q LAMENNAIS",009747817,00974781700014,00014,1994-12-25,01,RENNES,35000
377,"COPRO IM PELICAN",009913260,00991326000015,00015,1994-12-25,01,REDON,35600
378,"COPRO IM R ST MALO",009914896,00991489600015,00015,1994-12-25,01,RENNES,35000
379,"DE COPROPRIETE",010234391,01023439100018,00018,1994-12-25,01,BREST,29200
380,"SYND DE COPROPRIETE",010234441,01023444100011,00011,1994-12-25,01,MORLAIX,29600
381,"DE COPROPRIETE",010234805,01023480500017,00017,1994-12-25,01,ROSCOFF,29680
382,"DE COPROPRIETE",010234854,01023485400015,00015,1994-12-25,01,ROSCOFF,29680
383,"DE COPROPRIETE",010237923,01023792300015,00015,1994-12-25,01,LANDERNEAU,29800
384,"DE COPROPRIETE SGI",010239754,01023975400012,00012,1994-12-25,01,BREST,29200
385,"DE COPROPRIETE SGI",010239770,01023977000018,00018,1994-12-25,01,BREST,29200
386,"DE COPROPRIETE SGI",010239788,01023978800010,00010,1994-12-25,01,BREST,29200
387,"DE COPROPRIETE SGI",010239820,01023982000011,00011,1994-12-25,01,BREST,29200
388,"DE COPROPRIETE SGI",010240109,01024010900016,00016,1994-12-25,01,BREST,29200
389,"DE COPROPRIETE SGI",010240372,01024037200010,00010,1994-12-25,01,BREST,29200
390,"DE COPROPRIETE SGI",010240455,01024045500013,00013,1994-12-25,01,BREST,29200
391,"SYND DE COPROPRIETE GI",010240836,01024083600014,00014,1994-12-25,01,BREST,29200
392,"SYND COPROPRIETE 110 A RUE ROBESPIERRE",010240927,01024092700011,00011,2003-12-31,01,BREST,29200
393,"DE COPROPRIETE SGI",010240968,01024096800015,00015,1994-12-25,02,BREST,29200
394,"SYND DE COPROPRIETE SGI",010241347,01024134700011,00011,1994-12-25,01,BREST,29200
395,"DE COPROPRIETE SGI",010241404,01024140400010,00010,1994-12-25,01,BREST,29200
396,"DE COPROPRIETE SGI",010241503,01024150300019,00019,1994-12-25,01,BREST,29200
397,"DE COPROPRIETE SGI",010241537,01024153700017,00017,1994-12-25,01,BREST,29200
398,"DE COPROPRIETE SGI",010241545,01024154500010,00010,1994-12-25,01,BREST,29200
399,"DE COPROPRIETE SGI",010241552,01024155200016,00016,1994-12-25,01,BREST,29200
400,"SYND DE COPROPRIETE SGI",010241735,01024173500017,00017,1994-12-25,01,BREST,29200
401,"SYND DE COPROPRIETE SGI",010241768,01024176800018,00018,1994-12-25,01,BREST,29200
402,"SYND COPRO RESIDENCE LA THEBAIDE",010242469,01024246900012,00012,1994-12-25,01,BREST,29200
403,"DE COPROPRIETE SGI",010249183,01024918300012,00012,1994-12-25,01,BREST,29200
404,"DE COPROPRIETE",010353480,01035348000014,00014,1994-12-25,01,LANDERNEAU,29800
405,"DE COPROPRIETE",010353522,01035352200013,00013,1994-12-25,01,LANDERNEAU,29800
406,"DE COPROPRIETE",010353647,01035364700018,00018,1994-12-25,01,LANDERNEAU,29800
407,"SYND DE COPROPRIETE",010435436,01043543600018,00018,1994-12-25,01,SAINT-BRIEUC,22000
408,"COPR RES PL DU MARTRAY",010436772,01043677200015,00015,1994-12-25,01,PAIMPOL,22500
409,"COPR RES DU CENTRE",010436871,01043687100015,00015,1994-12-25,01,LANNION,22300
410,"COPR RES TOUR D ARMOR",010436921,01043692100018,00018,1994-12-25,01,SAINT-BRIEUC,22000
411,"COPR RES LE RIAL",010437036,01043703600014,00014,1994-12-25,01,ERQUY,22430
412,"COPR IMM LANRVEN",010437044,01043704400018,00018,1994-12-25,01,ERQUY,22430
413,"COPR RESIDENCE KREIZ AR LAN",010437069,01043706900015,00015,1994-12-25,01,PERROS-GUIREC,22700
414,"COPR RES PARK NEVEZ",010437127,01043712700011,00011,1994-12-25,01,LANNION,22300
415,"COPR RES KERVENNO",010437622,01043762200011,00011,1994-12-25,01,LANNION,22300
416,"COPR IMM LE MAMMOUTH",010438059,01043805900015,00015,1994-12-25,01,SAINT-BRIEUC,22000
417,"COPR RES LA ROSERAIE",010438281,01043828100015,00015,1994-12-25,01,PERROS-GUIREC,22700
418,"COPR RES JEANNE D ARC",010438380,01043838000015,00015,1994-12-25,01,LANNION,22300
419,"COPR RES BELLEVUE",010438539,01043853900016,00016,1994-12-25,01,TREBEURDEN,22560
420,"COPR SCIGG IM B",010438687,01043868700013,00013,1994-12-25,01,GUINGAMP,22200
421,"COPR RES MARINES TRESMEUR",010438786,01043878600013,00013,1994-12-25,01,TREBEURDEN,22560
422,"COPR RES DE LA PLAGE PERROS",010438828,01043882800013,00013,1994-12-25,01,PERROS-GUIREC,22700
423,"SYND DE COPROPRIETE",010441764,01044176400015,00015,1994-12-25,01,LANNION,22300
424,"COPR RES LA PLAGE TRESTEL",010442051,01044205100016,00016,1994-12-25,01,TREVOU-TREGUIGNEC,22660
425,"COP LE LION D OR",010727915,01072791500018,00018,1994-12-25,01,LORIENT,56100
426,"SYND COP CABINET CAGIL",010926723,01092672300015,00015,1994-12-25,01,LORIENT,56100
427,"COPRO RES RUE DE L'OCEAN",011139532,01113953200011,00011,1994-12-25,01,ARZON,56640
428,"COPROP RESIDENCE DU PARC",011142049,01114204900011,00011,1994-12-25,01,AURAY,56400
429,"CIVILE IMM MEN ER BELEG",011143427,01114342700018,00018,1994-12-25,01,"LA TRINITE-SUR-MER",56470
430,"SYND DE COPROPRIETE",011144540,01114454000017,00017,1994-12-25,01,LORIENT,56100
431,"SYND COPROPRIETE 67-69 ANATOLE FRANCE",011328234,01132823400015,00015,2003-12-31,01,NANCY,54000
432,"COPROP L AIGUILLETTE",011338522,01133852200011,00011,1994-12-25,01,LAXOU,54520
433,"COPROPRIETE JEAN JAURES",011338548,01133854800016,00016,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
434,"HERMITE STE LAMIRAND SCI",011338613,01133861300018,00018,1994-12-25,01,NANCY,54000
435,"LA NANCEIDE",011338662,01133866200015,00015,1994-12-25,01,NANCY,54000
436,"RES LE CONTEMPORAIN",011338779,01133877900017,00017,1994-12-25,01,NANCY,54000
437,"SCI RESIDENCE LE CEZANNE",011338795,01133879500013,00013,1994-12-25,01,NANCY,54000
438,"SCI RESIDENCE COMMANDERIE",011338845,01133884500016,00016,1994-12-25,01,NANCY,54000
439,"RES HARDEVAL",011338852,01133885200012,00012,1994-12-25,01,LAXOU,54520
440,"RESIDENCE ALBERT 1 ER BRIEY",011338886,01133888600010,00010,1994-12-25,01,"VAL DE BRIEY",54150
441,"RES 49 BD FOCH",011338902,01133890200015,00015,1994-12-25,01,VILLERS-LES-NANCY,54600
442,"SCI LA ROSERAIE",011338936,01133893600013,00013,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
443,"CIV G DE LATOUR",011338993,01133899300014,00014,1994-12-25,01,NANCY,54000
444,"LES CHARMETTES SAINT MAX",011339074,01133907400012,00012,1994-12-25,01,NANCY,54000
445,"GODFROY DE BOUILLON",011339090,01133909000018,00018,1994-12-25,01,NANCY,54000
446,"SCI SAINT SEBASTIEN",011339108,01133910800018,00018,1994-12-25,01,NANCY,54000
447,"HAUT RIVAGE",011339124,01133912400015,00015,1994-12-25,01,SAINT-MAX,54130
448,"SOCIETE CIVILE IMMOB ZOLA CURIE",011339249,01133924900010,00010,1994-12-25,01,LAXOU,54520
449,"STE CIV IMMOB ALBERT 1ER",011339264,01133926400019,00019,1994-12-25,01,NANCY,54000
450,"SCI CLOS DE MEDREVILLE",011339330,01133933000018,00018,1994-12-25,02,NANCY,54000
451,"STE CIV IMMOB BEL AIR VANDO",011339371,01133937100012,00012,1994-12-25,01,NANCY,54000
452,"DIX HUIT R COMMANDERIE",011339389,01133938900014,00014,1994-12-25,01,NANCY,54000
453,"SCI RESIDENCE LORRAINE",011339413,01133941300012,00012,1994-12-25,01,NANCY,54000
454,"AV GAL LECLERC",011339470,01133947000012,00012,1994-12-25,01,NANCY,54000
455,"S.C.I. CURE D AIR",011339561,01133956100018,00018,1994-12-25,01,NANCY,54000
456,"IMM JOFFRE ST THIEBAUT",011339579,01133957900010,00010,1994-12-25,01,NANCY,54000
457,"OCTROI SAINT NICOLAS",011339595,01133959500016,00016,1994-12-25,01,NANCY,54000
458,"DES CHENEVIERES",011339603,01133960300018,00018,1994-12-25,01,MALZEVILLE,54220
459,"A BRIAND",011339769,01133976900017,00017,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
460,"LA RESIDENCE",011339819,01133981900010,00010,1994-12-25,01,NANCY,54000
461,ORATOIRE,011339827,01133982700013,00013,1994-12-25,01,NANCY,54000
462,"SYNDICAT DES COPRORIETAIRES ST CHARLES",011339843,01133984300010,00010,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
463,"RESID MINERVE",011339918,01133991800010,00010,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
464,"SCI STE GENEVIEVE",011339926,01133992600013,00013,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
465,"STE COLETTE",011339934,01133993400017,00017,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
466,"CIV LA PETITE RESID",011340007,01134000700019,00019,1994-12-25,01,SAINT-MAX,54130
467,"SCI RESIDENCE MONTET OCTROI",011340056,01134005600016,00016,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
468,"SCI PERSPECTIVES",011340106,01134010600019,00019,1994-12-25,01,NANCY,54000
469,"PLEIADE VANDOEUVRE",011340163,01134016300010,00010,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
470,"RESIDENCE DU PARC",011340197,01134019700018,00018,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
471,"COPROP OCTROI ST NICOLAS",011340296,01134029600018,00018,1994-12-25,01,NANCY,54000
472,"COPROP EDELWEISS",011340346,01134034600011,00011,1994-12-25,01,NANCY,54000
473,"COPROP.RESIDENCE SAURUPT",011340429,01134042900015,00015,1994-12-25,01,NANCY,54000
474,"COPR R SCHMITT",011340452,01134045200017,00017,1994-12-25,01,NANCY,54000
475,"COPROP CARINA",011340510,01134051000012,00012,1994-12-25,01,NANCY,54000
476,"SYNDICAT COPRO LE CHANCENAY",011340569,01134056900018,00018,1994-12-25,01,NANCY,54000
477,"DES COPROPRIETAIRES RESID",011340619,01134061900011,00011,1994-12-25,01,NANCY,54000
478,"COPROP 3OBD BAUDRICOURT",011340650,01134065000016,00016,1994-12-25,01,VILLERS-LES-NANCY,54600
479,"SYND COPRO IMMEUBLE IMPERIAL",011340676,01134067600029,00029,2017-01-01,01,NANCY,54000
480,"DES COPR.DU BUILDING JOFFRE",011340684,01134068400015,00015,1994-12-25,02,NANCY,54000
481,"COPROP HORIZON II MIL",011340718,01134071800011,00011,1994-12-25,01,NANCY,54000
482,"COPR CEN COMM ST SEBAST",011340783,01134078300015,00015,1994-12-25,01,NANCY,54000
483,"SYND COPROPRIETE PARC DE LIBREMONT",011340940,01134094000011,00011,1997-12-25,01,SAINT-MAX,54130
484,"COPROP LES II RESIDENCES",011340965,01134096500018,00018,1994-12-25,01,VILLERS-LES-NANCY,54600
485,"COPRO. RES. CORVEES JOLIES",011341039,01134103900011,00011,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
486,"SYNDICAT DES COPROPRIETAIRES",011341070,01134107000016,00016,1994-12-25,01,BACCARAT,54120
487,"SYNDICALE MONTET EUROPE",011341096,01134109600011,00011,1994-12-25,01,VANDOEUVRE-LES-NANCY,54500
488,"COPROP CENTRAL PARK",011341179,01134117900015,00015,1994-12-25,01,NANCY,54000
489,"COPRO RESIDENCE LES SOURCES",011341211,01134121100016,00016,1994-12-25,01,NANCY,54000
490,"COPROP BAT ALSACE LORR",011341278,01134127800023,00023,2005-01-01,01,TOUL,54200
